id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
715,125,642.66,1590.94,1405.24,553.27,2388.07,47.39,522.02,2388.09,8.4203,393,38.87,23.2575
716,125,642.32,1600.12,1398.12,554.75,2388.07,47.46,522.35,2388.07,8.383,391,38.8,23.3164
717,125,642.31,1576.64,1404.66,553.49,2388.08,47.29,521.94,2388.08,8.4349,392,38.96,23.3673
718,125,642.56,1587.51,1407.15,553.77,2388.1,47.39,521.79,2388.04,8.4231,392,38.95,23.3748
719,125,642.69,1588.08,1407.72,553.74,2388.06,47.16,521.39,2388.07,8.4133,391,38.88,23.2919
720,125,642.45,1587.6,1410.95,553.89,2388.02,47.39,522.11,2388.11,8.4424,393,38.86,23.3359
721,125,642.68,1591.76,1403.8,554.25,2388.06,47.33,521.61,2388.06,8.4002,393,38.84,23.2918
722,124,642.8,1590.85,1407.01,554.03,2388.04,47.24,522.14,2388.08,8.4314,392,39.04,23.4812
723,123,642.9,1583.9,1402.56,554.13,2388.06,47.35,521.43,2388.08,8.405,394,38.89,23.3588
724,122,642.21,1592.37,1395.74,553.47,2388.08,47.43,521.63,2388.0,8.4517,393,38.87,23.4225
725,121,642.44,1587.83,1408.43,554.03,2388.09,47.53,521.92,2388.02,8.433,390,38.85,23.4063
726,120,642.74,1588.44,1409.93,553.75,2388.06,47.33,521.74,2388.06,8.4094,391,38.97,23.3788
727,119,642.42,1590.37,1403.68,553.6,2388.1,47.37,521.9,2388.04,8.4232,392,38.96,23.2755
728,118,642.63,1585.71,1410.7,554.23,2388.11,47.37,521.71,2388.12,8.417,393,38.8,23.3652
729,117,642.69,1584.72,1408.21,553.62,2388.07,47.27,521.5,2388.09,8.4053,394,38.89,23.3367
730,116,642.35,1588.43,1409.32,554.1,2388.15,47.4,521.85,2388.08,8.4666,394,39.17,23.2982
731,115,642.6,1588.1,1407.74,553.31,2388.11,47.31,521.67,2388.06,8.431,394,38.74,23.3864
732,114,642.42,1593.17,1400.47,554.13,2388.08,47.43,521.95,2388.14,8.4095,393,38.85,23.3053
733,113,641.86,1588.78,1405.44,553.56,2388.04,47.42,521.95,2388.1,8.4142,392,38.82,23.2617
734,112,642.77,1588.91,1398.16,553.43,2388.03,47.32,521.22,2388.07,8.423,394,38.95,23.2448
735,111,642.66,1587.09,1408.49,554.03,2388.06,47.46,521.53,2388.04,8.4084,392,38.78,23.3512
736,110,642.14,1592.26,1407.47,553.13,2388.1,47.39,521.93,2388.1,8.4384,393,39.05,23.4146
737,109,642.98,1588.2,1405.22,554.66,2388.05,47.36,521.78,2388.06,8.3982,394,38.92,23.2887
738,108,642.26,1582.27,1408.32,553.51,2388.04,47.39,521.35,2388.06,8.4252,392,38.82,23.34
739,107,642.66,1582.04,1404.73,553.76,2388.05,47.3,521.87,2388.1,8.4169,392,38.93,23.2496
740,106,642.13,1588.16,1406.59,554.25,2388.08,47.34,521.82,2388.09,8.4433,393,38.98,23.3686
741,105,642.91,1589.92,1403.9,553.48,2388.09,47.52,521.63,2388.09,8.4081,392,38.72,23.4161
742,104,642.29,1579.9,1399.07,553.85,2388.05,47.27,521.6,2388.09,8.4401,394,38.94,23.3839
743,103,642.21,1591.36,1407.58,553.52,2388.08,47.42,521.74,2388.0,8.4306,393,38.8,23.3293
744,102,642.7,1587.37,1406.05,553.83,2388.09,47.5,522.01,2388.1,8.4359,393,38.92,23.3269
745,101,642.68,1584.7,1398.74,554.23,2388.1,47.32,521.36,2388.0,8.4428,394,38.87,23.2128
746,100,641.97,1578.65,1394.77,553.55,2388.09,47.56,522.15,2388.07,8.4233,392,38.74,23.3807
747,99,643.32,1586.92,1408.45,553.98,2388.05,47.32,522.22,2388.06,8.4484,393,38.98,23.322
748,98,642.79,1589.6,1404.18,553.48,2388.07,47.15,522.23,2388.07,8.4301,393,38.87,23.2897
749,97,642.41,1590.17,1403.99,554.49,2388.08,47.55,521.56,2388.12,8.4255,393,38.79,23.284
750,96,642.24,1588.28,1398.67,554.07,2388.09,47.58,521.54,2388.1,8.3856,392,38.77,23.3528
751,95,642.5,1588.54,1406.69,553.76,2388.16,47.34,521.82,2388.07,8.4313,392,38.85,23.3703
752,94,642.48,1586.25,1398.8,553.44,2388.08,47.5,521.88,2388.02,8.4065,392,39.05,23.3431
753,93,642.18,1578.8,1406.96,554.08,2388.05,47.36,521.8,2388.07,8.4226,392,38.9,23.3729
754,92,642.95,1586.68,1411.12,553.05,2388.03,47.5,521.96,2388.06,8.4375,393,38.84,23.2882
755,91,643.06,1583.61,1403.34,553.68,2388.07,47.3,521.65,2388.07,8.4055,392,38.87,23.2429
756,90,642.79,1592.78,1405.64,554.62,2388.11,47.28,521.35,2388.11,8.4113,392,38.98,23.1897
757,89,642.67,1588.11,1406.26,553.72,2388.07,47.25,521.77,2388.08,8.4332,392,38.91,23.3289
758,88,642.29,1590.1,1412.21,553.91,2388.08,47.42,521.3,2388.08,8.4383,392,38.89,23.3956
759,87,642.5,1593.07,1400.79,553.63,2388.06,47.54,521.4,2388.04,8.435,393,38.75,23.2938
760,86,642.83,1596.05,1400.74,553.62,2388.06,47.39,521.69,2388.03,8.4328,393,38.8,23.4523
761,85,642.27,1593.03,1403.56,553.84,2388.09,47.39,522.48,2388.04,8.4194,394,38.95,23.3294
762,84,642.48,1587.15,1406.58,553.9,2388.06,47.31,521.63,2388.09,8.4449,394,38.93,23.3576
763,83,642.24,1588.91,1402.75,553.63,2388.07,47.53,521.62,2388.11,8.444,393,38.88,23.2776
764,82,642.55,1585.56,1400.45,553.78,2388.09,47.4,521.19,2388.11,8.4383,392,38.93,23.3614
765,81,642.13,1585.18,1412.75,553.97,2388.07,47.44,521.99,2388.07,8.4316,394,38.93,23.3725
766,80,642.89,1586.34,1407.61,553.4,2388.06,47.36,522.15,2388.11,8.4531,393,38.87,23.364
767,79,642.47,1581.85,1401.8,553.86,2388.07,47.37,521.74,2388.05,8.428,393,39.06,23.4095
768,78,642.16,1584.52,1405.22,554.14,2388.06,47.31,521.69,2388.1,8.4456,393,38.81,23.2463
769,77,642.15,1597.05,1400.11,552.93,2388.04,47.42,522.25,2388.12,8.4411,394,38.86,23.3104
770,76,642.41,1592.69,1416.04,552.71,2388.02,47.43,521.8,2388.1,8.4388,393,38.97,23.3268
771,75,642.5,1585.29,1404.61,553.9,2388.03,47.61,521.65,2388.0,8.4342,394,38.84,23.3543
772,74,643.11,1584.82,1399.39,552.89,2388.04,47.61,521.77,2388.05,8.4147,394,38.83,23.3361
773,73,642.57,1587.97,1409.77,553.1,2388.07,47.49,521.75,2388.11,8.427,394,38.88,23.2845
774,72,642.97,1588.0,1409.2,552.71,2388.06,47.32,521.82,2388.09,8.4302,394,38.9,23.2139
775,71,642.45,1595.31,1404.31,554.2,2388.06,47.6,521.78,2388.04,8.4114,393,39.05,23.3721
776,70,642.81,1587.57,1411.87,553.91,2388.05,47.56,521.37,2388.1,8.4816,393,38.72,23.2425
777,69,642.13,1590.46,1405.88,553.5,2388.07,47.52,521.55,2388.1,8.4146,393,39.01,23.1853
778,68,642.58,1598.61,1403.36,553.35,2388.09,47.59,521.67,2388.03,8.4659,393,38.97,23.341
779,67,643.12,1594.36,1405.56,553.28,2388.06,47.42,521.2,2388.08,8.4275,393,38.73,23.2929
780,66,642.56,1586.4,1411.81,553.42,2388.1,47.59,521.67,2388.07,8.4384,393,38.89,23.3391
781,65,642.64,1587.87,1400.87,552.7,2388.03,47.49,521.33,2388.06,8.4403,394,38.99,23.3158
782,64,642.59,1580.17,1404.02,554.55,2388.05,47.41,521.68,2388.08,8.4458,395,38.96,23.3211
783,63,642.56,1592.43,1405.07,553.81,2388.12,47.58,521.34,2388.06,8.4565,394,38.91,23.3087
784,62,641.87,1591.59,1410.29,553.36,2388.05,47.49,521.72,2388.07,8.4477,393,38.61,23.309
785,61,642.77,1592.21,1417.91,553.31,2388.04,47.79,521.41,2388.07,8.4198,396,38.86,23.3167
786,60,642.3,1589.44,1403.6,553.88,2388.02,47.45,521.31,2388.07,8.4495,393,38.74,23.372
787,59,642.28,1593.61,1406.21,553.45,2388.1,47.48,521.63,2388.06,8.4323,392,38.92,23.4297
788,58,642.81,1593.8,1399.75,553.55,2388.08,47.5,521.17,2388.07,8.4256,394,38.79,23.2136
789,57,642.41,1591.45,1409.15,552.95,2388.07,47.75,521.67,2388.06,8.4385,394,38.76,23.2413
790,56,642.95,1592.11,1412.36,553.82,2388.09,47.62,521.53,2388.11,8.4652,393,38.8,23.1877
791,55,642.82,1590.54,1413.59,553.25,2388.1,47.61,521.45,2388.09,8.43,394,38.77,23.3469
792,54,642.8,1586.98,1406.54,553.14,2388.1,47.67,521.43,2388.03,8.4922,393,38.62,23.2783
793,53,642.88,1588.88,1410.65,553.84,2388.1,47.76,521.58,2388.11,8.4835,393,38.72,23.2597
794,52,642.35,1585.35,1408.59,553.73,2388.09,47.39,521.1,2388.09,8.477,393,38.77,23.2531
795,51,642.62,1589.11,1403.15,553.42,2388.09,47.46,521.47,2388.09,8.4499,394,38.9,23.1688
796,50,642.51,1590.51,1411.62,553.22,2388.06,47.45,521.29,2388.1,8.4225,391,38.74,23.3399
797,49,642.43,1589.98,1410.55,553.09,2388.09,47.56,521.39,2388.11,8.4522,393,38.95,23.2221
798,48,642.78,1586.02,1408.52,553.54,2388.1,47.65,521.74,2388.06,8.4545,394,38.75,23.2515
799,47,642.15,1595.19,1409.14,553.18,2388.11,47.69,521.28,2388.08,8.4665,394,38.83,23.1726
800,46,642.74,1586.75,1406.34,553.08,2388.07,47.54,520.98,2388.08,8.4173,393,38.79,23.3044
801,45,642.6,1588.23,1411.01,552.42,2388.06,47.69,521.76,2388.02,8.4334,394,38.71,23.2699
802,44,643.07,1594.62,1405.43,553.62,2388.09,47.57,521.38,2388.1,8.4518,393,38.74,23.2125
803,43,642.72,1595.94,1417.08,553.21,2388.01,47.61,521.18,2388.09,8.4524,394,38.84,23.1458
804,42,642.82,1590.96,1411.57,552.95,2388.06,47.66,520.91,2388.13,8.4496,394,38.71,23.1977
805,41,643.09,1593.59,1418.28,553.32,2388.1,47.67,521.91,2388.07,8.4355,393,38.88,23.2993
806,40,642.58,1595.24,1414.42,553.21,2388.09,47.76,520.79,2388.03,8.4816,394,38.89,23.2122
807,39,642.46,1598.82,1407.68,553.14,2388.03,47.64,521.43,2388.03,8.4365,395,38.75,23.1649
808,38,643.25,1594.25,1410.11,552.94,2388.09,47.65,521.43,2388.07,8.4765,395,38.66,23.3152
809,37,642.68,1588.06,1415.81,552.63,2388.05,47.55,521.42,2387.99,8.461,394,38.75,23.2845
810,36,643.02,1589.96,1410.75,553.13,2388.1,47.64,520.97,2388.1,8.43,392,38.79,23.2261
811,35,642.87,1596.48,1407.58,553.0,2388.04,47.76,521.02,2388.08,8.4262,395,38.7,23.3318
812,34,643.05,1591.94,1406.1,552.85,2388.11,47.84,520.72,2388.07,8.4545,395,38.74,23.2332
813,33,642.54,1594.01,1414.19,552.21,2388.08,47.65,521.36,2388.07,8.4546,393,38.73,23.2384
814,32,642.8,1597.71,1413.68,553.49,2388.09,47.6,521.41,2388.05,8.43,394,38.66,23.277
815,31,643.0,1593.74,1420.79,553.11,2388.12,47.63,520.95,2388.11,8.46,393,38.6,23.3178
816,30,642.82,1590.08,1417.62,552.63,2388.07,47.61,520.9,2388.12,8.475,395,38.57,23.276
817,29,643.24,1597.66,1412.93,553.83,2388.07,47.7,520.75,2388.11,8.4473,393,38.71,23.2558
818,28,643.02,1590.53,1413.51,552.28,2388.08,47.64,521.19,2388.11,8.4741,397,38.72,23.1832
819,27,642.91,1589.2,1419.09,553.87,2388.1,47.63,520.91,2388.05,8.4931,394,38.52,23.3013
820,26,643.32,1596.69,1417.32,552.17,2388.13,47.92,520.94,2388.09,8.4594,395,38.53,23.1648
821,25,643.2,1588.21,1411.81,552.75,2388.09,47.91,520.75,2388.14,8.4816,394,38.76,23.1351
822,24,643.38,1598.42,1413.9,552.16,2388.08,47.56,521.46,2388.1,8.4613,394,38.71,23.2052
823,23,642.83,1595.07,1410.18,552.22,2388.15,47.82,520.54,2388.08,8.4633,395,38.73,23.1746
824,22,642.97,1596.98,1410.22,552.3,2388.09,47.91,521.24,2388.13,8.4678,395,38.72,23.1656
825,21,642.86,1594.46,1416.01,552.58,2388.06,47.83,521.13,2388.12,8.4806,396,38.62,23.2878
826,20,643.25,1592.7,1419.62,552.91,2388.05,47.8,521.24,2388.15,8.4926,398,38.63,23.1847
827,19,643.6,1595.73,1412.94,552.45,2388.12,47.8,520.77,2388.15,8.492,396,38.68,23.2325
828,18,643.69,1594.79,1416.71,552.21,2388.14,47.74,520.85,2388.12,8.49,396,38.66,23.2471
829,17,643.28,1597.1,1417.89,552.65,2388.14,47.88,520.72,2388.06,8.5017,395,38.66,23.0502
830,16,642.87,1598.3,1422.56,552.08,2388.12,47.61,520.53,2388.1,8.4829,396,38.66,23.1664
831,15,643.09,1600.79,1423.58,552.74,2388.08,47.85,520.61,2388.1,8.4928,395,38.52,23.2417
832,14,643.17,1598.28,1419.52,552.39,2388.1,47.95,520.47,2388.14,8.4826,396,38.73,23.1571
833,13,643.36,1601.11,1427.72,552.62,2388.12,47.83,520.61,2388.11,8.4822,395,38.81,23.1426
834,12,643.15,1603.1,1424.69,552.77,2388.14,47.99,520.82,2388.12,8.5026,396,38.5,23.1635
835,11,643.38,1606.48,1431.78,551.71,2388.17,47.86,520.28,2388.11,8.4992,394,38.67,23.1181
836,10,643.6,1604.11,1424.1,552.19,2388.18,48.0,520.52,2388.15,8.5289,397,38.55,23.0599
837,9,643.58,1610.29,1425.23,551.7,2388.15,47.95,520.33,2388.15,8.4966,398,38.36,23.1739
838,8,643.34,1597.16,1413.99,551.82,2388.11,47.95,520.24,2388.16,8.4821,396,38.57,23.1169
839,7,643.42,1603.95,1429.48,551.77,2388.12,47.96,520.55,2388.17,8.5069,395,38.29,23.0709
840,6,644.5,1602.97,1426.55,551.6,2388.12,48.08,520.17,2388.12,8.5034,399,38.47,23.0511
841,5,643.44,1608.22,1426.27,552.01,2388.12,48.04,520.07,2388.14,8.5011,395,38.39,23.0651
842,4,643.27,1607.57,1429.22,551.91,2388.1,48.19,520.12,2388.12,8.5254,396,38.47,23.118
843,3,643.45,1608.24,1427.17,551.9,2388.13,48.21,520.26,2388.16,8.4873,396,38.55,23.1353
844,2,643.69,1603.04,1422.74,552.02,2388.14,48.08,519.6,2388.12,8.5283,396,38.49,23.0135
845,1,643.48,1602.23,1434.12,551.81,2388.16,48.15,520.12,2388.17,8.5462,398,38.45,23.071
846,0,644.53,1612.11,1432.55,551.93,2388.13,48.15,519.84,2388.16,8.5246,398,38.44,23.1006
847,125,641.77,1583.59,1395.26,554.39,2387.98,47.19,522.34,2388.0,8.4102,393,38.98,23.4468
848,125,642.42,1589.69,1394.88,555.57,2388.01,47.09,522.6,2387.99,8.4053,392,39.12,23.4075
849,125,642.07,1582.45,1396.29,554.49,2388.01,47.11,522.85,2388.02,8.399,393,39.18,23.3298
850,125,642.08,1586.84,1397.94,555.16,2387.96,47.29,522.11,2387.99,8.3876,390,39.22,23.4306
851,125,642.03,1581.45,1394.28,554.59,2387.98,47.09,522.6,2387.95,8.4129,390,39.17,23.3331
852,125,642.32,1586.1,1390.56,554.53,2388.03,47.16,522.87,2388.02,8.4204,393,39.0,23.3878
853,125,642.78,1585.21,1399.1,554.85,2387.92,47.14,522.52,2388.0,8.3913,393,39.2,23.382
854,125,642.49,1585.88,1393.41,554.33,2387.98,47.03,522.41,2387.98,8.4054,391,39.11,23.4495
855,125,641.69,1581.46,1394.2,554.67,2388.0,47.34,522.58,2388.03,8.3796,392,39.12,23.3762
856,125,642.18,1583.92,1390.3,554.84,2388.02,47.32,522.67,2388.01,8.4089,390,39.06,23.4213
857,125,641.9,1585.25,1393.09,554.2,2387.96,47.3,522.0,2388.01,8.4091,391,39.12,23.4847
858,125,641.97,1583.89,1394.07,554.27,2388.02,47.12,522.96,2388.01,8.4233,391,38.87,23.3806
859,125,641.9,1579.55,1402.31,554.75,2388.03,47.11,522.42,2387.94,8.386,392,38.96,23.4476
860,125,641.93,1578.03,1396.28,554.52,2387.97,47.26,522.19,2388.03,8.4214,393,39.07,23.3733
861,125,641.88,1589.42,1394.11,554.45,2388.07,47.09,522.74,2388.03,8.4073,391,38.96,23.4795
862,125,641.56,1578.43,1390.29,555.11,2388.0,47.08,522.24,2388.02,8.4266,391,39.12,23.4884
863,125,642.0,1581.87,1400.59,554.31,2387.98,47.11,522.89,2388.02,8.4072,391,39.04,23.4556
864,125,642.05,1584.71,1391.09,554.25,2388.07,46.98,522.64,2387.97,8.4151,392,39.02,23.461
865,125,642.36,1588.06,1397.43,554.38,2387.95,46.98,522.65,2387.99,8.3674,392,38.97,23.3752
866,125,642.27,1582.85,1393.07,554.69,2387.98,47.13,522.0,2387.99,8.3831,391,38.86,23.3702
867,125,642.05,1581.71,1397.41,554.37,2387.99,47.23,522.4,2388.01,8.4071,391,38.94,23.3812
868,125,642.38,1581.33,1399.59,554.31,2387.99,47.16,522.75,2388.01,8.3886,392,39.05,23.4457
869,125,641.57,1582.59,1399.12,554.48,2387.97,47.18,522.7,2388.03,8.3548,391,39.05,23.3328
870,125,642.13,1592.43,1400.89,554.1,2388.01,47.25,522.21,2387.96,8.4095,391,39.14,23.4933
871,125,642.05,1582.82,1397.33,554.78,2387.98,47.19,522.81,2387.97,8.4151,392,39.19,23.4193
872,125,641.61,1578.77,1398.19,554.93,2388.03,47.17,522.41,2387.99,8.3536,393,39.05,23.5227
873,125,642.22,1582.69,1394.22,554.27,2388.01,47.01,522.5,2387.98,8.4066,390,38.97,23.3803
874,125,641.97,1575.77,1402.43,554.6,2388.05,47.3,522.4,2387.95,8.3934,392,39.04,23.3974
875,125,642.48,1576.5,1392.82,554.63,2387.97,46.97,522.78,2387.99,8.3735,390,39.01,23.41
876,125,642.66,1574.8,1397.69,555.05,2387.96,47.24,522.87,2388.02,8.4038,392,38.81,23.4437
877,125,642.06,1585.84,1402.33,554.3,2387.97,47.08,522.24,2387.99,8.3824,391,39.12,23.5503
878,125,642.41,1582.76,1397.12,554.32,2387.98,47.39,522.4,2387.94,8.3851,390,39.01,23.4547
879,125,641.76,1591.02,1402.42,554.4,2388.03,47.13,522.07,2387.98,8.3967,392,39.0,23.433
880,125,641.68,1581.62,1392.22,554.29,2387.96,47.21,522.15,2388.03,8.395,392,38.93,23.3981
881,125,642.16,1580.02,1395.31,553.66,2387.98,47.14,522.45,2388.02,8.4074,391,39.18,23.4449
882,125,641.3,1586.91,1394.4,554.14,2387.98,47.09,521.96,2387.96,8.4091,391,38.97,23.4607
883,125,642.04,1585.52,1394.71,554.97,2387.96,47.06,522.39,2388.06,8.397,392,39.0,23.4577
884,125,642.38,1584.21,1396.82,554.48,2388.02,47.22,522.25,2387.99,8.3893,392,39.09,23.458
885,125,641.82,1578.77,1396.39,555.04,2388.0,47.2,522.43,2387.98,8.4239,391,39.03,23.5068
886,125,642.76,1583.56,1402.27,554.38,2387.97,47.25,522.25,2387.97,8.4272,390,38.97,23.3585
887,125,642.82,1585.13,1399.13,554.75,2388.0,47.22,522.21,2388.0,8.398,392,38.93,23.4126
888,125,641.92,1589.59,1394.97,554.13,2387.96,47.37,522.62,2387.97,8.3654,392,38.87,23.4851
889,125,641.78,1587.27,1394.26,554.64,2387.97,47.01,522.37,2388.0,8.3975,392,39.06,23.442
890,125,641.77,1583.83,1395.7,555.48,2387.99,47.32,522.68,2387.99,8.4219,391,39.06,23.3576
891,125,642.32,1584.3,1399.71,554.7,2387.97,47.0,522.54,2387.97,8.3735,393,39.2,23.3398
892,125,642.24,1586.87,1400.55,554.49,2388.02,47.27,521.62,2387.94,8.4055,392,38.89,23.3304
893,125,641.95,1579.17,1397.44,554.74,2388.0,47.05,522.57,2388.0,8.4182,391,39.06,23.4378
894,125,641.38,1576.29,1395.62,554.93,2387.98,47.24,522.65,2388.04,8.3869,392,38.89,23.4698
895,125,642.11,1583.18,1394.48,554.64,2388.03,47.07,522.5,2387.94,8.398,392,38.99,23.311
896,125,642.2,1586.48,1403.06,554.98,2387.97,47.37,522.56,2388.03,8.4228,390,39.13,23.3994
897,125,642.32,1580.84,1393.67,555.05,2388.03,47.27,521.92,2387.97,8.4279,390,39.03,23.513
898,125,641.86,1585.97,1403.88,554.94,2387.98,47.06,522.03,2387.99,8.431,393,39.04,23.3502
899,125,642.2,1582.71,1393.24,554.25,2388.03,47.2,522.72,2388.03,8.3814,392,38.86,23.5408
900,125,642.14,1577.1,1399.58,554.19,2387.99,47.25,522.25,2387.96,8.3797,392,38.99,23.4374
901,125,641.98,1586.8,1394.57,555.17,2387.96,47.11,522.39,2387.96,8.4043,391,39.1,23.4353
902,125,642.12,1581.49,1397.74,554.59,2387.98,47.2,522.7,2387.92,8.3772,391,39.05,23.4661
903,125,641.95,1578.24,1394.93,554.47,2388.01,47.18,522.61,2387.96,8.4152,393,39.1,23.458
904,125,642.61,1581.9,1399.9,554.31,2388.01,47.18,522.44,2388.0,8.4093,391,39.01,23.3758
905,125,642.05,1589.45,1400.43,554.4,2387.96,47.24,522.46,2388.0,8.4024,391,38.98,23.4878
906,125,642.0,1582.34,1396.08,554.45,2388.06,47.0,522.22,2388.04,8.4251,393,39.29,23.3856
907,125,642.36,1586.95,1396.92,554.64,2388.01,47.12,522.82,2388.03,8.3844,391,38.97,23.3773
908,125,641.94,1581.42,1406.63,554.57,2388.01,47.33,522.33,2388.01,8.4145,390,38.98,23.4888
909,125,642.18,1585.76,1392.17,554.81,2388.01,47.31,522.15,2387.95,8.3846,392,38.93,23.4232
910,125,642.4,1586.2,1396.45,554.12,2387.98,47.15,522.26,2388.0,8.3905,391,39.04,23.4054
911,125,641.96,1578.21,1389.19,554.64,2388.02,47.02,522.18,2387.95,8.4485,392,39.12,23.5078
912,125,642.16,1582.39,1402.35,554.21,2387.98,47.0,522.25,2388.0,8.3881,391,38.92,23.3782
913,125,641.67,1582.01,1396.82,555.49,2388.02,47.11,522.57,2387.94,8.4105,391,38.91,23.3088
914,125,642.0,1579.94,1395.59,554.06,2388.05,47.27,522.92,2387.99,8.425,393,39.06,23.3948
915,125,641.9,1589.43,1390.32,554.63,2388.04,47.1,522.89,2388.02,8.4083,391,38.93,23.414
916,125,641.86,1583.3,1389.87,554.51,2387.97,47.1,522.38,2387.99,8.3582,390,39.05,23.3696
917,125,642.35,1581.52,1401.7,554.13,2388.01,47.26,521.97,2388.03,8.3996,393,39.21,23.3416
918,125,641.76,1580.74,1399.84,554.47,2388.04,47.06,522.41,2388.03,8.4018,391,39.08,23.4505
919,125,642.28,1586.66,1396.49,554.24,2388.01,47.45,522.42,2387.95,8.4145,390,38.97,23.5003
920,125,642.05,1576.18,1403.57,553.43,2388.01,47.22,523.04,2387.98,8.3815,393,39.0,23.4514
921,125,642.34,1576.87,1395.05,554.16,2388.03,47.08,522.12,2387.97,8.4485,390,38.8,23.3528
922,125,642.29,1585.43,1402.8,554.33,2388.05,47.46,522.81,2387.94,8.3913,392,38.86,23.4149
923,125,642.99,1582.03,1400.14,554.69,2388.02,47.43,522.21,2387.99,8.3842,391,38.95,23.4504
924,125,642.15,1593.61,1407.48,554.27,2387.97,47.16,521.77,2387.99,8.3796,390,39.02,23.3962
925,125,642.16,1583.08,1401.35,554.27,2388.02,47.2,522.78,2387.99,8.4122,392,39.1,23.4195
926,125,642.18,1582.73,1396.24,554.33,2388.01,47.34,522.68,2387.95,8.422,391,39.08,23.4154
927,125,642.38,1592.17,1400.48,554.47,2388.02,47.26,522.34,2387.98,8.4031,392,39.08,23.4464
928,125,642.5,1584.27,1400.08,555.48,2387.98,47.19,522.64,2388.04,8.4127,392,38.86,23.333
929,125,642.19,1588.18,1395.2,554.3,2388.04,47.29,522.79,2387.99,8.3695,392,38.91,23.4349
930,125,642.59,1587.38,1396.86,554.86,2388.02,47.2,522.1,2388.01,8.4186,392,39.02,23.41
931,125,642.42,1582.86,1403.16,554.41,2388.0,47.24,522.75,2387.94,8.425,394,38.83,23.359
932,125,642.21,1585.24,1402.72,554.86,2388.01,47.29,522.21,2388.0,8.4018,393,38.97,23.362
933,125,642.39,1588.63,1399.65,554.98,2387.99,47.2,522.54,2387.96,8.4232,391,39.01,23.4197
934,125,642.38,1588.61,1400.56,554.18,2388.02,47.09,522.95,2388.0,8.3992,393,38.97,23.3229
935,125,642.54,1580.0,1399.09,554.3,2387.93,47.18,522.33,2388.01,8.3848,393,38.9,23.3537
936,125,641.75,1587.26,1398.29,554.88,2387.98,47.18,522.32,2387.98,8.4278,392,39.17,23.4179
937,125,642.4,1584.88,1397.86,554.37,2388.0,47.3,522.69,2387.98,8.4312,391,38.99,23.476
938,125,641.96,1584.87,1397.48,554.48,2387.99,47.19,522.91,2388.02,8.3722,392,39.19,23.3706
939,125,642.14,1586.11,1407.84,554.78,2387.97,47.23,522.39,2387.99,8.3897,391,39.08,23.3175
940,125,642.44,1589.66,1402.46,554.69,2388.04,47.26,522.37,2388.0,8.4148,393,39.06,23.4094
941,125,642.27,1580.93,1394.89,554.31,2387.97,47.35,522.12,2388.04,8.396,391,39.07,23.3527
942,125,642.62,1580.17,1403.38,554.06,2388.03,47.17,522.42,2387.99,8.4102,391,38.91,23.3657
943,125,641.94,1580.56,1403.69,554.62,2388.02,47.14,522.36,2388.0,8.4089,393,39.13,23.5044
944,125,641.62,1581.93,1395.22,554.37,2388.02,47.2,522.18,2388.01,8.4027,392,39.03,23.4596
945,125,642.17,1591.08,1391.43,554.22,2387.95,47.18,522.54,2388.0,8.4152,391,39.01,23.4228
946,125,641.92,1585.75,1397.44,553.54,2387.94,47.17,522.76,2388.0,8.4161,392,38.97,23.3163
947,125,642.7,1579.62,1397.41,553.76,2387.99,47.42,522.09,2388.05,8.4371,393,39.19,23.3793
948,125,642.63,1579.47,1393.14,554.64,2388.02,47.25,521.98,2388.01,8.3718,391,38.92,23.3448
949,125,641.39,1585.05,1397.75,553.78,2388.03,47.18,522.33,2388.02,8.4155,393,38.97,23.3841
950,125,642.13,1588.35,1405.5,553.94,2388.04,47.32,522.53,2387.96,8.4004,391,38.86,23.4793
951,125,642.52,1582.74,1399.72,554.3,2387.97,47.32,522.66,2388.03,8.4357,391,38.98,23.3791
952,125,642.42,1585.81,1399.66,554.65,2387.97,47.33,521.77,2387.98,8.402,390,38.98,23.4664
953,125,642.12,1580.22,1403.27,554.18,2388.01,47.03,521.47,2388.03,8.4003,390,38.92,23.3522
954,125,642.61,1592.57,1406.74,554.05,2388.01,47.16,522.49,2388.01,8.4056,392,39.15,23.3899
955,125,642.03,1581.03,1391.38,554.31,2388.03,47.35,521.91,2387.99,8.3903,392,38.93,23.3034
956,125,641.57,1580.4,1400.61,554.33,2388.01,47.11,522.08,2387.96,8.4118,392,39.03,23.428
957,125,642.12,1588.25,1399.03,553.91,2387.97,47.31,521.67,2387.96,8.3775,393,39.06,23.3769
958,125,642.18,1578.36,1398.63,553.6,2387.98,47.22,522.31,2388.02,8.4042,392,38.97,23.472
959,125,642.47,1581.8,1397.04,554.59,2387.99,47.33,522.01,2387.97,8.4125,392,38.97,23.4274
960,125,642.12,1586.53,1399.95,554.2,2387.98,47.42,522.84,2387.98,8.4299,391,38.97,23.4386
961,125,642.77,1582.08,1402.61,555.09,2388.02,47.24,522.32,2388.01,8.3732,390,39.02,23.5323
962,125,641.54,1578.3,1397.36,554.95,2388.01,47.24,522.38,2388.01,8.4089,392,38.95,23.4573
963,125,642.57,1585.3,1406.58,554.4,2388.05,47.23,521.54,2388.01,8.3931,391,39.19,23.3632
964,125,642.04,1589.99,1394.96,554.57,2388.0,47.36,522.24,2388.02,8.4122,391,39.1,23.369
